"id","initial","page","headword","part_of_speech","gloss","authority","audio_url","source_url"
"2094","ñ","1","ñusha cja’ty","sustantivo","bagazo","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_306bagazo.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2095","ñ","1","ñusha ej","sustantivo","cañaduzal","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_307canaduzal.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2096","ñ","1","ñusha jypa’gasa","sustantivo","el que recibe cañaen el trapiche","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_432elquerecibecanaeneneltrapiche.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2097","ñ","1","ñusha puutssa","sustantivo","el que mete la caña en el otro lado del trapiche","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_433elquemetelacana.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2098","ñ","1","ñusha tel","sustantivo","el trapiche de mano","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_434trapichedemano.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2099","ñ","1","ñusha’j-, ñusha’ja-","verb transitive","endulzar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_308endulzar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2100","ñ","1","ñuty","sustantivo","moco","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2101","ñ","1","ñutyji-","verb intransitive","moquear","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2102","ñ","1","ñuwe","sustantivo","el palo del telar (lanzadera)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2103","ñ","1","ñu’py le’chcue","sustantivo","agutí, guatín (mamífero roedor)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2104","ñ","1","ñu’py wala","sustantivo","guagua, paca (mamífero roedor)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2105","ñ","1","ñu’wẽ- (yũ’wẽ-)","verb intransitive","tener sed","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=%C3%B1&page=1&lang=es"
"2108","p","1","pacjẽ","sustantivo","trama, hilo horizontal del telar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2109","p","1","pacue-, pacuée-","verb transitive","buscar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2110","p","1","pacuesá","sustantivo","que busca","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2111","p","1","pach-, pachíi-","verb transitive","rasguñar, arañar, coger con las uñas","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2112","p","1","pachi’ch-","verb transitive","rasguñar (repetidas veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2113","p","1","pachpach","adverbio","con las uñas, garras","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2114","p","1","pagay-, pagayúu- (paacay- T)","verb transitive","mirar para arriba","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2115","p","1","pagayu’yu-","verb transitive","mirar arriba (repetidas veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2116","p","1","pajnde-, pande-","verb transitive","1. zafar, quitar 2. desenfrenar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2117","p","1","pajnz","adjetivo","cuatro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2118","p","1","pajnztewe’sh","noun, adjective","cuarto","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2119","p","1","pajy-, pajíi-","verb transitive","ahuyentar pájaros","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2120","p","1","pal","sustantivo","el cura, sacerdote","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_679cura.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2121","p","1","paletun (pleetun T)","sustantivo","barretón","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2122","p","1","palsin","adjetivo","barsino","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2123","p","1","pand","sustantivo","la viga transversal","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2124","p","1","pand-, pandu-","verb transitive","barrer","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_842barrer.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2125","p","1","pandende-","verb transitive","quitar varias cosas","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2126","p","1","pandsa","sustantivo","que barre","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2127","p","1","pang-, pangúu-","verb transitive","descoyuntar, dislocar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2128","p","1","pangu","sustantivo","banca (para sentarse)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2129","p","1","panu’j-, panu’ju-","verb transitive","hacer pan","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_404hacerpan.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2130","p","1","papa lul","sustantivo","el abuelo, bisabuelo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2131","p","1","papa wala","sustantivo","el abuelo, bisabuelo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2132","p","1","pas-, pasu-","verb transitive","1. contestar 2. comprometerse","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_516contestar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2133","p","1","pasiáa-","verb intransitive","pasear","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2134","p","1","pasni","sustantivo","contestación","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_517contestacion.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2135","p","1","passa","sustantivo","que contesta","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_518quecontesta.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2136","p","1","pastu","sustantivo","el pasto","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2137","p","1","pasu’s-","verb transitive","contestar (repetidas veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2138","p","1","pate-, patée-","verb intransitive","zafarse","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_739zafarse.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2139","p","1","patj","sustantivo","el cañuto","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2140","p","2","patyu","sustantivo","el patio","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2141","p","2","patsu","adjective, adverb","la derecha","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2142","p","2","patsu cuse","sustantivo","la mano derecha","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2143","p","2","patste","adverbio","a la derecha","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2144","p","2","payaa","sustantivo","la papaya (fruta del papayo)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2145","p","2","Payaate ne’jue’sh","sustantivo","gobernador del Cauca","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_662gobernadordelcauca.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2146","p","2","payla","sustantivo","la paila, el perol","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2147","p","2","paypwesa","adjetivo","juguetón","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_520jugueton.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2148","p","2","paytjame’","adverbio","vergonzoso","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2149","p","2","payu","adjetivo","bayo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2150","p","2","payu pjeelu","adjetivo","bayo cariblanco","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=2&lang=es"
"2151","p","1","pa’cj-, pa’cje- (pã’cj- T)","verb transitive","remendar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_864remendar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2152","p","1","pa’csha’w-","verb transitive","soñar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2153","p","1","pa’cy-, pa’qui-","verb transitive","sacar líquido, servir comida","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_356sacarliquido.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2154","p","1","pa’ch-, pa’chi- (pã’ch-)","verb reflexive","cobijarse, taparse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2155","p","1","pa’chnisa","sustantivo","el pañolón (que usan las mujeres)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2156","p","1","pa’ga, pa’gate","particle","por","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2157","p","1","pa’ga","sustantivo","precio, costo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2158","p","1","pa’ga","adjetivo","caro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2159","p","1","pa’gamée","adjetivo","barato","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2160","p","1","pa’gasa","noun, adjective","costoso","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2161","p","1","pa’ga yuu-","verb intransitive","ponerse caro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2162","p","1","pa’ga yuu-","verb intransitive","sufrir","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2163","p","1","pa’j-, pa’ja-","verb intransitive","llegar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2164","p","1","pa’j-, pa’ja-","verb auxilary","llegar a ser","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2165","p","1","pa’j","locative adverb","hasta","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2166","p","1","pa’j yat","sustantivo","la posada","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2167","p","1","pa’jni","sustantivo","llegada (pasada)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2168","p","1","pa’jsa","sustantivo","persona que llega","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2169","p","1","pa’jwa’j","sustantivo","llegada (futura)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2170","p","1","pa’jy we’we-","verb transitive","insinuar, hablar indirectamente de otro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2171","p","1","pa’pchu-","verb intransitive","procurar, esforzarse, afanarse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2172","p","1","pa’qui’cy-","verb transitive","sacar agua, servir comida (repetidas veces)","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_357servircomida.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2173","p","1","pa’ya-","verb transitive","llamar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_702llamar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2174","p","1","paana-, paanáa-","verb transitive","negar, ocultar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_521negar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2175","p","1","paand-, paandúu-","verb transitive","poner atravesado","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_522poneratravesado.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2176","p","1","paandej-, paandeje-","verb transitive","hospedar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_523hospedar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2177","p","1","paandewe-","verb transitive","pagar por otro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2178","p","1","paandee yat","sustantivo","posada","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2179","p","1","paandeesa","sustantivo","huésped","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2180","p","1","paandlé","sustantivo","panderé (árbol)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2181","p","1","paanducj-, paanducje-","verb transitive","entregar voluntariamente","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_649entregarvoluntariamente.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2182","p","1","paanwe’we-","verb transitive","intervenir","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2183","p","1","paañusu-","verb transitive","compartir la tristeza de otro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2184","p","1","paapechcanu-","verb transitive","ser olvidadizo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2185","p","1","paapeeygãj-, paapeeygãja-","verb transitive","compartir el sufrimiento de otro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2186","p","1","paapẽjy-, paapẽyĩ-","verb transitive","preguntar, consultar a otro","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_524preguntar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
"2187","p","1","paashijca-, paashica-","verb transitive","reirse con los que se ríen","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_525reirseconlosquerein.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=p&page=1&lang=es"
